shape	 4000	 5300	 9	 0.0089900	 0.0253584	 0.0006780	 0.0003137	 2706000	 23.5	 0.0005546	 0.0000069
both	 4000	 5300	 9	 -0.0307766	 0.0137548	 0.0005530	 0.0001625	 3292000	 23.5	 0.0002742	 0.0000034
none	 4000	 5300	 9	 -0.2690109	 0.1141942	 -0.0016769	 0.0014220	 1353000	 24.5	 0.0022192	 0.0000282
shape	 4000	 5300	 9	 -0.1875452	 0.0571787	 -0.0004095	 0.0006994	 2706000	 24.5	 0.0011470	 0.0000136
both	 4000	 5300	 9	 -0.2131998	 0.0330946	 0.0000860	 0.0004351	 3292000	 24.5	 0.0006343	 0.0000088
none	 4000	 5300	 9	 -0.8495935	 1.2798928	 -0.0465103	 0.0206133	 1353000	 25.5	 0.0302215	 0.0005010
shape	 4000	 5300	 9	 -1.2144402	 1.5709518	 -0.3106193	 0.0184578	 2706000	 25.5	 0.0318112	 0.0003623
both	 4000	 5300	 9	 -2.9264599	 0.9267881	 -0.2098185	 0.0124687	 3292000	 25.5	 0.0180072	 0.0002448
none	 4000	 5300	 9	 0.0644406	 0.0366411	 0.0006244	 0.0004971	 1353000	 26.5	 0.0007418	 0.0000099
shape	 4000	 5300	 9	 -0.0204033	 0.0124058	 0.0005182	 0.0001572	 2706000	 26.5	 0.0002441	 0.0000032
both	 4000	 5300	 9	 -0.0330661	 0.0071661	 0.0008019	 0.0000904	 3292000	 26.5	 0.0001495	 0.0000020
none	 4000	 5300	 10	 -0.0173848	 0.1749332	 -0.0008808	 0.0021548	 1488300	 20.5	 0.0034050	 0.0000414
shape	 4000	 5300	 10	 0.0025591	 0.0430258	 0.0011899	 0.0004915	 2976600	 20.5	 0.0008382	 0.0000094
both	 4000	 5300	 10	 0.0356514	 0.0258864	 0.0008719	 0.0003048	 3621200	 20.5	 0.0004657	 0.0000058
none	 4000	 5300	 10	 0.1916835	 0.1271061	 0.0035416	 0.0014324	 1488300	 21.5	 0.0027971	 0.0000298
shape	 4000	 5300	 10	 0.0647139	 0.0321182	 0.0012470	 0.0003655	 2976600	 21.5	 0.0007856	 0.0000081
